Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.537925555470686,0.662631780293819,0.537849697021728,0,0,0,61.4233149511212,8.10832507656375,-0.000138806463354785,7.21900400141167E-05,8.08788910265477,0.925469959160017,5.38746617990409,0,0,0,0,0,0,package://carucior_asamblat/meshes/base_link.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/base_link.STL,,shopping-cart-2;Suport tableta-1;Motor_lancer-2;Motor_lancer-3;Motor_lancer-4;Motor_lancer-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
roata_spate_dreapta,1.0708250952618E-10,3.61238428059352E-10,0.0289535595348933,0,0,0,0.266614744779289,8.05443061913612E-05,-1.04216053918148E-15,1.17188274743723E-12,8.05443061886055E-05,-3.37924084449656E-13,9.31811510946647E-05,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_spate_dreapta.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_spate_dreapta.STL,,Mecanum Wheel (dia 100)-4,Origin_Right_back_wheel,Axis_Right_back_wheel,Right_back_wheel,continuous,0.17655,-0.23756,0.36142,1.5708,-1.447,1.5708,base_link,0,0,1,,,,,,,,,,,,
roata_spate_stanga,-1.10919662343889E-10,3.64174412847973E-10,-0.0290464404327474,0,0,0,0.266614745081752,8.05443064196217E-05,1.87850647174028E-15,-1.16651869480035E-12,8.05443064184121E-05,-3.52764339711089E-13,9.31811515398192E-05,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_spate_stanga.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_spate_stanga.STL,,MirrorMecanum Wheel (dia 100)-8,Origin_left_back_wheel,Axis_left_back_wheel,left_back_wheel,continuous,0.84131,-0.23756,0.36142,1.5708,1.4028,-1.5708,base_link,0,0,1,,,,,,,,,,,,
roata_fata_stanga,-9.11937192427104E-11,3.62448737689647E-10,-0.0290464404328339,0,0,0,0.266614745081332,8.05443064198349E-05,-9.52156512272137E-16,-1.16891389825832E-12,8.05443064182605E-05,-3.10186379762236E-13,9.3181151539936E-05,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_fata_stanga.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_fata_stanga.STL,,MirrorMecanum Wheel (dia 100)-9,Origin_right_front_wheel,Axis_right_front_wheel,right_front_wheel,continuous,0.84131,-1.0876,0.36142,-1.5708,0.80851,1.5708,base_link,0,0,1,,,,,,,,,,,,
roata_fata_dreapta,1.07050479591919E-10,3.58637675113016E-10,0.0289535595345275,0,0,0,0.266614744778848,8.05443061904032E-05,-1.05880812472682E-15,1.16525439604547E-12,8.05443061892019E-05,-3.41426217975325E-13,9.31811510946259E-05,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_fata_dreapta.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/roata_fata_dreapta.STL,,Mecanum Wheel (dia 100)-5,Origin_right_front_wheel2,Axis_right_front_wheel2,right_front_wheel,continuous,0.17655,-1.0876,0.36142,1.5708,-0.63666,1.5708,base_link,0,0,1,,,,,,,,,,,,
lidar,-0.409870176968992,-0.653937608862781,0.0939752720100886,0,0,0,62.7456867283825,9.32932524359795,-3.04129061097033,-0.0597612249955892,10.653556735854,-0.039418070031054,13.9368297075531,0,0,0,0,0,0,package://carucior_asamblat/meshes/lidar.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/lidar.STL,,Rplidar + Holder-1,Origin_rplidar,,rplidar,fixed,0.43867,-0.12927,1.3141,1.5708,0,1.5837,base_link,0,0,0,,,,,,,,,,,,
camera,0.0410058019726627,-0.622499817992888,-0.41877202514878,0,0,0,62.7456867283825,13.9376046837036,0.000183817092509072,0.00031201286557702,10.653556735854,-3.04154604285922,9.32855026744745,0,0,0,0,0,0,package://carucior_asamblat/meshes/camera.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/camera.STL,,DM9095_enclosure-1,Origin_camera,Axis_camera,camera,fixed,0.57893,-0.11912,1.2827,1.5708,0,3.1416,base_link,0,0,0,,,,,,,,,,,,
ecran,1.58539847916472E-13,-0.000972885670220469,-1.11022302462516E-16,0,0,0,0.14129333846998,0.000136662015173553,1.30959195977259E-18,-1.05156798239758E-18,0.000458069049473237,-3.65918233213858E-19,0.000322905991537047,0,0,0,0,0,0,package://carucior_asamblat/meshes/ecran.STL,0.627450980392157,0.627450980392157,0.627450980392157,1,0,0,0,0,0,0,package://carucior_asamblat/meshes/ecran.STL,,Waveshare 7 inch screen HDMI 1024×600 v2-1,Origin_lcd,,lcd,fixed,0.53788,0.023812,1.2956,-2.1817,0,0,base_link,0,0,0,,,,,,,,,,,,
